#time,accel_x,accel_y,accel_z
80.943501,-0.000000,9622.677246,-2145.067394
80.943811,148.041188,9770.718434,-2374.896044
80.944120,296.082377,9252.574275,-536.266849
80.944430,740.205942,8290.306550,-1072.533697
80.944740,-222.061783,9252.574275,-459.657299
80.945050,592.164754,9030.512492,-1838.629195
80.945359,-222.061783,9252.574275,-2604.724693
80.945669,370.102971,9474.636058,-612.876398
80.945979,148.041188,10362.883188,0.000000
80.946289,-518.144159,10066.800811,229.828649
80.946599,666.185348,9474.636058,-1149.143247
80.946908,-0.000000,8956.491898,-2145.067394
80.947218,-222.061783,10066.800811,-2374.896044
80.947528,-222.061783,8734.430116,-1225.752797
80.947838,-0.000000,10436.903782,0.000000
80.948148,-296.082377,9844.739029,-919.314598
80.948457,1036.288319,8512.368333,-2451.505594
80.948767,296.082377,8808.450710,-3447.429741
80.949077,-740.205942,9696.697840,-306.438199
80.949387,-148.041188,10288.862594,459.657299
80.949696,-0.000000,9474.636058,-536.266849
80.950006,3330.926739,9622.677246,-2987.772442
80.950316,-296.082377,7402.059420,-1915.238745
80.950626,-0.000000,8290.306550,-1762.019645
80.950936,-0.000000,9548.656652,-153.219100
80.951245,814.226536,8882.471304,383.047749
80.951555,962.267725,9326.594869,1685.410096
80.951865,2368.659014,5551.544565,383.047749
80.952175,4811.338623,6365.771101,1532.190996
80.952485,1850.514855,5995.668130,9422.974625
80.952794,-370.102971,6217.729913,9806.022374
80.953104,222.061783,5107.421000,10878.556072
80.953414,7772.162391,8660.409521,5975.544884
80.953724,2886.803174,6069.688724,3064.381992
80.954033,-1332.370696,9400.615463,9652.803275
80.954343,-2368.659014,11917.315666,13023.623466
80.954653,2368.659014,10807.006753,7124.688131
80.954963,740.205942,11769.274478,7354.516781
80.955273,-2590.720797,12361.439231,12793.794817
80.955582,-2220.617826,11547.212695,9882.631924
80.955892,-13027.624579,11991.336260,7201.297681
80.956202,15766.386565,17542.880825,-2145.067394
80.956512,-2072.576638,5477.523971,7201.297681
80.956822,-10955.047942,13397.727550,24515.055936
80.957131,-2812.782580,17912.983796,13100.233016
80.957441,-3552.988522,7476.080014,-4290.134789
80.957751,4663.297435,13323.706956,-2528.115143
80.958061,-14285.974681,3701.029710,13942.938064
80.958370,1110.308913,14656.077652,6281.983084
80.958680,1184.329507,6217.729913,4596.572988
80.958990,-4145.153275,5921.647536,12487.356617
80.959300,4885.359217,2960.823768,17160.539155
80.959610,-3182.885551,-1850.514855,11874.480219
80.959919,1776.494261,5181.441594,11951.089769
80.960229,-7994.224174,4811.338623,16394.443657
80.960539,3701.029710,8956.491898,-1302.362347
80.960849,888.247130,8068.244768,-3370.820191
80.961159,2146.597232,14211.954086,3600.648841
80.961468,5329.482782,8586.388927,6358.592633
80.961778,-296.082377,9622.677246,14402.595362
80.962088,-518.144159,8216.285956,26583.513781
80.962398,1258.350101,4885.359217,21450.673944
80.962707,4367.215058,7328.038826,4443.353888
80.963017,-1406.391290,9548.656652,2221.676944
80.963327,-1406.391290,15914.427753,2451.505594
80.963637,4441.235652,17987.004391,-6435.202183
80.963947,2664.741391,18801.230927,-3524.039291
80.964256,-7105.977043,17246.798449,10648.727422
80.964566,-8142.265362,12435.459826,13176.842566
80.964876,2960.823768,12139.377449,-766.095498
80.965186,3182.885551,9252.574275,-7201.297681
80.965496,3923.091493,8956.491898,-1762.019645
80.965805,74.020594,8290.306550,5209.449386
80.966115,-740.205942,7105.977043,11797.870669
80.966425,-444.123565,7254.018232,9882.631924
80.966735,3330.926739,4737.318029,-1072.533697
80.967045,-518.144159,1924.535449,-7431.126331
80.967354,-4071.132681,2812.782580,-3294.210641
80.967664,-1850.514855,6439.791695,-2221.676944
80.967974,444.123565,10288.862594,-7507.735880
80.968284,4145.153275,10436.903782,-6358.592633
80.968593,1850.514855,8512.368333,-4366.744339
80.968903,-1702.473667,7105.977043,3907.087040
80.969213,-3627.009116,10510.924376,12180.918418
80.969523,-296.082377,9770.718434,6588.421283
80.969833,7328.038826,12731.542202,-9882.631924
80.970142,518.144159,7698.141797,-7660.954980
80.970452,-0.000000,9770.718434,-4673.182538
80.970762,-4885.359217,11621.233289,-4290.134789
80.971072,-2812.782580,14211.954086,689.485948
80.971382,11325.150913,12731.542202,-4519.963438
80.971691,4959.379811,7328.038826,-7354.516781
80.972001,-666.185348,1110.308913,6128.763984
80.972311,-4071.132681,222.061783,15475.129060
80.972621,6291.750507,1702.473667,3524.039291
80.972930,962.267725,1924.535449,-1991.848295
80.973240,5181.441594,7031.956449,1685.410096
80.973550,1924.535449,5699.585753,536.266849
80.973860,-2738.761985,13915.871710,1302.362347
80.974170,-1406.391290,13915.871710,5132.839837
80.974479,2368.659014,11843.295072,-3140.991542
80.974789,6439.791695,11917.315666,-7890.783629
80.975099,-3108.864956,11251.130318,1072.533697
80.975409,-10214.842000,12731.542202,10189.070123
80.975719,666.185348,14804.118840,3753.867940
80.976028,5699.585753,17024.736666,-10878.556072
80.976338,-888.247130,16728.654289,-9652.803275
80.976648,-11251.130318,15914.427753,4136.915689
80.976958,-3108.864956,18431.127956,-1225.752797
80.977267,8956.491898,13841.851115,-17543.586904
80.977577,3849.070898,12287.418637,-4903.011187
80.977887,-3404.947333,4885.359217,17466.977354
80.978197,-2812.782580,4737.318029,17773.415554
80.978507,148.041188,3330.926739,2757.943793
80.978816,3627.009116,4515.256246,-766.095498
80.979126,1110.308913,4515.256246,-5209.449386
80.979436,-3034.844362,5033.400406,-8273.831378
80.979746,-4293.194464,10140.821405,-2068.457845
80.980056,2960.823768,9770.718434,-3447.429741
80.980365,5551.544565,4885.359217,-2987.772442
80.980675,-740.205942,2442.679609,10112.460574
80.980985,-4959.379811,4885.359217,21680.502593
80.981295,-814.226536,7105.977043,8810.098227
80.981604,6069.688724,13915.871710,-9193.145976
80.981914,2146.597232,12213.398043,-7354.516781
80.982224,-3552.988522,13619.789333,-4290.134789
80.982534,-3478.967927,15174.221811,-8733.488677
80.982844,-5625.565159,14656.077652,-1072.533697
80.983153,2220.617826,14137.933492,689.485948
80.983463,3330.926739,9844.739029,-1378.971896
80.983773,444.123565,7772.162391,4443.353888
80.984083,-4737.318029,7179.997637,13942.938064
80.984393,-444.123565,9252.574275,0.000000
80.984702,10658.965565,8956.491898,-14632.424012
80.985012,666.185348,9770.718434,-6205.373534
80.985322,-11621.233289,11399.171507,4979.620737
80.985632,-4219.173869,15396.283594,-1455.581446
80.985942,6069.688724,11177.109724,-15168.690860
80.986251,3775.050304,5033.400406,-8656.879127
80.986561,-6661.853478,5625.565159,9346.365076
80.986871,-4441.235652,4959.379811,9193.145976
80.987181,3775.050304,7402.059420,-5056.230287
80.987490,5329.482782,7476.080014,-8044.002729
80.987800,-2442.679609,10584.944971,-1378.971896
