#time,accel_x,accel_y,accel_z
143.108507,888.247130,10362.883188,-1455.581446
143.108817,740.205942,9326.594869,-1149.143247
143.109126,-0.000000,8956.491898,-1532.190996
143.109436,222.061783,8808.450710,-1608.800546
143.109745,-666.185348,8586.388927,383.047749
143.110055,-74.020594,9548.656652,-1762.019645
143.110364,592.164754,10658.965565,-536.266849
143.110674,592.164754,9400.615463,-766.095498
143.110984,-0.000000,9622.677246,-995.924147
143.111293,-1406.391290,9918.759623,842.705048
143.111603,1110.308913,9400.615463,-2221.676944
143.111912,-962.267725,9104.533087,-1838.629195
143.112222,814.226536,10288.862594,-306.438199
143.112531,370.102971,9844.739029,0.000000
143.112841,-592.164754,8660.409521,-2068.457845
143.113151,296.082377,9400.615463,-1608.800546
143.113460,-0.000000,9030.512492,-1608.800546
143.113770,518.144159,9474.636058,-689.485948
143.114079,2146.597232,7846.182985,919.314598
143.114389,888.247130,8660.409521,689.485948
143.114698,1924.535449,7105.977043,612.876398
143.115008,3997.112087,6735.874072,1455.581446
143.115317,2590.720797,6587.832884,7584.345430
143.115627,2368.659014,6069.688724,8120.612279
143.115937,296.082377,5551.544565,10418.898773
143.116246,6809.894666,9400.615463,7354.516781
143.116556,4071.132681,5847.626942,3907.087040
143.116865,-592.164754,8512.368333,11874.480219
143.117175,-1332.370696,11843.295072,14709.033562
143.117484,1702.473667,10658.965565,7890.783629
143.117794,1406.391290,12065.356855,4213.525239
143.118104,-1776.494261,12361.439231,9729.412825
143.118413,-7179.997637,16358.551318,7737.564530
143.118723,-2442.679609,26425.352129,-2911.162892
143.119032,11621.233289,4885.359217,-2451.505594
143.119342,1110.308913,11473.192101,16164.615008
143.119651,-19023.292709,7772.162391,34550.906960
143.119961,5181.441594,21021.848753,7431.126331
143.120270,814.226536,3627.009116,-3830.477490
143.120580,-74.020594,10214.842000,3140.991542
143.120890,-14211.954086,4737.318029,11797.870669
143.121199,592.164754,12435.459826,-842.705048
143.121509,1702.473667,6217.729913,612.876398
143.121818,-8808.450710,5995.668130,13942.938064
143.122128,6513.812290,6365.771101,15015.471761
143.122437,-6883.915261,-962.267725,13942.938064
143.122747,3923.091493,5699.585753,14862.252661
143.123057,-4145.153275,5329.482782,14172.766713
143.123366,592.164754,6587.832884,995.924147
143.123676,592.164754,9622.677246,2911.162892
143.123985,-0.000000,14656.077652,536.266849
143.124295,3627.009116,11695.253884,-2757.943793
143.124604,962.267725,13619.789333,13330.061665
143.124914,1850.514855,10658.965565,23365.912689
143.125223,962.267725,3478.967927,20531.359346
143.125533,1554.432478,8808.450710,14555.814462
143.125843,-2294.638420,5329.482782,9882.631924
143.126152,3923.091493,13545.768739,-766.095498
143.126462,6439.791695,15470.304188,-6435.202183
143.126771,2368.659014,17987.004391,2604.724693
143.127081,-5699.585753,19171.333898,17850.025103
143.127390,-7920.203579,13397.727550,19765.263848
143.127700,2072.576638,11399.171507,5286.058936
143.128010,4219.173869,7772.162391,-7048.078582
143.128319,3034.844362,7698.141797,-995.924147
143.128629,-148.041188,8956.491898,13023.623466
143.128938,1406.391290,12361.439231,14479.204912
143.129248,296.082377,8438.347739,9959.241474
143.129557,4071.132681,5995.668130,7277.907231
143.129867,444.123565,-0.000000,2298.286494
143.130176,-6957.935855,2368.659014,5056.230287
143.130486,-3849.070898,7031.956449,2834.553343
143.130796,7698.141797,8808.450710,-7660.954980
143.131105,6809.894666,8734.430116,-4903.011187
143.131415,-1850.514855,7105.977043,16317.834107
143.131724,-7698.141797,9252.574275,25817.418283
143.132034,-148.041188,11325.150913,13330.061665
143.132343,5625.565159,9992.780217,-2298.286494
143.132653,-1850.514855,9992.780217,1455.581446
