#time,accel_x,accel_y,accel_z
112.667109,444.123565,9104.533087,-1455.581446
112.667419,222.061783,9252.574275,-1225.752797
112.667729,-1184.329507,9844.739029,-2068.457845
112.668039,-74.020594,9474.636058,-1532.190996
112.668348,518.144159,10066.800811,-1838.629195
112.668658,666.185348,9474.636058,-1762.019645
112.668968,370.102971,9326.594869,-1072.533697
112.669278,-0.000000,9326.594869,-536.266849
112.669587,370.102971,9474.636058,-1225.752797
112.669897,222.061783,9252.574275,-919.314598
112.670207,-666.185348,9104.533087,-919.314598
112.670517,2368.659014,6735.874072,-4903.011187
112.670826,1110.308913,9770.718434,-2681.334243
112.671136,-888.247130,9770.718434,-766.095498
112.671446,444.123565,9474.636058,-383.047749
112.671756,296.082377,9770.718434,-612.876398
112.672065,-592.164754,9918.759623,-2451.505594
112.672375,148.041188,7846.182985,-1915.238745
112.672685,-222.061783,8808.450710,-1532.190996
112.672995,592.164754,9400.615463,-306.438199
112.673304,222.061783,7772.162391,459.657299
112.673614,1184.329507,8438.347739,919.314598
112.673924,1998.556043,7254.018232,689.485948
112.674234,4737.318029,7772.162391,1991.848295
112.674544,1924.535449,7920.203579,7584.345430
112.674853,370.102971,7328.038826,9652.803275
112.675163,3552.988522,7179.997637,9729.412825
112.675473,5995.668130,7476.080014,5515.887586
112.675783,2664.741391,6217.729913,6052.154434
112.676092,-2072.576638,8290.306550,13253.452115
112.676402,444.123565,11547.212695,11644.651570
112.676712,2220.617826,11251.130318,3753.867940
112.677022,1110.308913,12065.356855,4979.620737
112.677331,-1554.432478,13027.624579,10725.336972
112.677641,-13027.624579,15396.283594,10265.679673
112.677951,21465.972318,20281.642811,-2451.505594
112.678261,-6809.894666,5107.421000,1149.143247
112.678570,-2442.679609,14211.954086,19382.216099
112.678880,-20577.725188,10140.821405,29418.067123
112.679190,5181.441594,17764.942608,-1608.800546
112.679500,8808.450710,9326.594869,-7048.078582
112.679810,-7402.059420,11029.068536,7354.516781
112.680119,-7846.182985,11399.171507,11414.822920
112.680429,-1480.411884,7402.059420,229.828649
112.680739,-296.082377,6883.915261,4903.011187
112.681049,-4663.297435,3775.050304,17543.586904
112.681358,4219.173869,3923.091493,11491.432470
112.681668,-5255.462188,148.041188,11951.089769
112.681978,2590.720797,3108.864956,13789.718964
112.682288,-740.205942,7772.162391,9193.145976
112.682597,-1406.391290,5329.482782,1378.971896
112.682907,-1184.329507,13027.624579,6588.421283
112.683217,370.102971,12287.418637,1532.190996
112.683527,6809.894666,12213.398043,-4749.792088
112.683836,592.164754,12287.418637,15628.348159
112.684146,-0.000000,8660.409521,23902.179538
112.684456,888.247130,4885.359217,17237.148705
