#time,accel_x,accel_y,accel_z
134.446715,-296.082377,9400.615463,-229.828649
134.447025,-0.000000,10436.903782,-1455.581446
134.447334,-222.061783,8734.430116,-1378.971896
134.447644,-0.000000,9474.636058,-1991.848295
134.447954,592.164754,9474.636058,-2374.896044
134.448264,-1406.391290,9622.677246,-842.705048
134.448573,-222.061783,9770.718434,-229.828649
134.448883,-370.102971,9400.615463,-306.438199
134.449193,666.185348,9548.656652,-1838.629195
134.449502,-0.000000,8808.450710,-2528.115143
134.449812,444.123565,7698.141797,-4366.744339
134.450122,148.041188,9622.677246,-842.705048
134.450431,-222.061783,10362.883188,0.000000
134.450741,370.102971,9844.739029,-459.657299
134.451051,-148.041188,8290.306550,-2068.457845
134.451360,888.247130,8882.471304,-2757.943793
134.451670,-1110.308913,8586.388927,-1838.629195
134.451980,-0.000000,11251.130318,153.219100
134.452289,222.061783,10658.965565,536.266849
134.452599,2368.659014,7402.059420,-2068.457845
134.452909,814.226536,8438.347739,-2068.457845
134.453219,-296.082377,8512.368333,-2068.457845
134.453528,296.082377,8956.491898,-766.095498
134.453838,-0.000000,9252.574275,306.438199
134.454148,1628.453072,9178.553681,1072.533697
134.454457,1702.473667,7105.977043,995.924147
134.454767,3775.050304,6217.729913,689.485948
134.455077,1998.556043,6365.771101,6358.592633
134.455386,1406.391290,7105.977043,10418.898773
134.455696,-1184.329507,5847.626942,10878.556072
134.456006,7254.018232,9696.697840,6818.249932
134.456315,5107.421000,5551.544565,1608.800546
134.456625,148.041188,8956.491898,7814.174080
134.456935,-1850.514855,9770.718434,15781.567259
134.457244,1998.556043,11695.253884,7890.783629
134.457554,1776.494261,11177.109724,4903.011187
134.457864,-1554.432478,11991.336260,11491.432470
134.458173,-2960.823768,12361.439231,12104.308868
134.458483,-14804.118840,16950.716072,3064.381992
134.458793,17246.798449,17172.777854,-6588.421283
134.459103,-888.247130,6439.791695,10878.556072
134.459412,-13323.706956,9548.656652,32252.620466
134.459722,4959.379811,21095.869347,16547.662757
134.460032,-4737.318029,4145.153275,-3217.601092
134.460341,4219.173869,11917.315666,612.876398
134.460651,-17098.757260,-148.041188,14555.814462
134.460961,2812.782580,16136.489536,459.657299
134.461270,-740.205942,4811.338623,1302.362347
134.461580,-6217.729913,7031.956449,12870.404366
134.461890,5847.626942,5847.626942,15781.567259
134.462199,-6513.812290,-1036.288319,11568.042020
134.462509,4589.276840,6883.915261,14325.985813
134.462819,-5033.400406,4367.215058,15704.957709
134.463128,2886.803174,8438.347739,0.000000
134.463438,-3404.947333,6587.832884,5669.106685
134.463748,-444.123565,15914.427753,4136.915689
134.464058,1998.556043,12805.562797,-3753.867940
134.464367,3849.070898,14137.933492,6588.421283
134.464677,-222.061783,11917.315666,23978.789087
134.464987,-814.226536,3256.906145,23365.912689
134.465296,5033.400406,7402.059420,12257.527968
134.465606,-2738.761985,2516.700203,9806.022374
134.465916,3256.906145,15026.180623,3447.429741
134.466225,7920.203579,13397.727550,-6358.592633
134.466535,3404.947333,17024.736666,-919.314598
134.466845,-5329.482782,15026.180623,15934.786358
134.467154,-6883.915261,13841.851115,17160.539155
134.467464,370.102971,11399.171507,6358.592633
134.467774,1406.391290,8290.306550,-2298.286494
134.468083,4293.194464,8956.491898,-3524.039291
134.468393,1184.329507,8142.265362,11031.775171
134.468703,-0.000000,12509.480420,16394.443657
134.469012,-1110.308913,9622.677246,13330.061665
134.469322,5403.503377,5995.668130,3830.477490
134.469632,1850.514855,2590.720797,2068.457845
134.469942,-8290.306550,3108.864956,8733.488677
134.470251,-4589.276840,7031.956449,5745.716235
134.470561,6587.832884,8068.244768,-7584.345430
134.470871,6809.894666,7994.224174,-5592.497135
134.471180,-1702.473667,6587.832884,13253.452115
134.471490,-8068.244768,8142.265362,24974.713235
134.471800,-592.164754,11843.295072,12334.137518
134.472109,6365.771101,10066.800811,-2757.943793
134.472419,-0.000000,11251.130318,-2374.896044
134.472729,-7624.121203,11621.233289,3753.867940
134.473038,-2220.617826,13767.830521,-2528.115143
134.473348,9918.759623,15100.201217,-9193.145976
134.473658,2960.823768,11473.192101,6435.202183
134.473967,-9104.533087,8068.244768,27502.828378
134.474277,1628.453072,5329.482782,23442.522239
134.474587,7031.956449,5329.482782,3140.991542
134.474897,296.082377,4737.318029,4749.792088
134.475206,-1850.514855,5847.626942,9422.974625
134.475516,3849.070898,2516.700203,-1991.848295
134.475826,-2590.720797,-8512.368333,229.828649
134.476135,-13397.727550,14730.098246,13023.623466
134.476445,10510.924376,16432.571912,20148.311597
134.476755,-21095.869347,814.226536,19152.387450
134.477064,7772.162391,19245.354492,8733.488677
134.477374,4219.173869,3849.070898,-12870.404366
134.477684,1998.556043,12139.377449,-9576.193725
134.477993,-8808.450710,10807.006753,26277.075581
134.478303,-4737.318029,17542.880825,18309.682402
134.478613,7328.038826,13841.851115,1608.800546
134.478922,-7031.956449,10584.944971,15704.957709
134.479232,-4663.297435,11843.295072,15934.786358
134.479542,2146.597232,7402.059420,-2374.896044
134.479852,9622.677246,13027.624579,-4213.525239
134.480161,-6143.709319,10807.006753,8580.269578
134.480471,-1184.329507,14434.015869,12717.185267
134.480781,3108.864956,14508.036463,8656.879127
134.481090,370.102971,9548.656652,4136.915689
134.481400,888.247130,13027.624579,15245.300410
134.481710,-4959.379811,8068.244768,21757.112143
134.482019,962.267725,4885.359217,10725.336972
134.482329,7328.038826,4811.338623,6052.154434
134.482639,962.267725,1480.411884,9269.755526
134.482948,3330.926739,4959.379811,8427.050478
134.483258,444.123565,9622.677246,13942.938064
134.483568,-6513.812290,9400.615463,17466.977354
134.483877,3108.864956,11843.295072,11031.775171
134.484187,2146.597232,10658.965565,-689.485948
134.484497,-4811.338623,2812.782580,5975.544884
134.484806,-7550.100608,9104.533087,13559.890315
134.485116,-3552.988522,12879.583391,7354.516781
134.485426,1258.350101,12065.356855,1072.533697
134.485736,6217.729913,14730.098246,5132.839837
134.486045,-1776.494261,14508.036463,13330.061665
134.486355,-7254.018232,12139.377449,12410.747068
134.486665,-1776.494261,13693.809927,5209.449386
134.486974,1776.494261,9918.759623,-842.705048
134.487284,2812.782580,9770.718434,-3294.210641
134.487594,-6957.935855,8586.388927,3140.991542
134.487903,-2146.597232,11103.089130,7048.078582
134.488213,740.205942,9252.574275,3140.991542
134.488523,5551.544565,6661.853478,1762.019645
134.488832,-444.123565,5625.565159,9346.365076
134.489142,-9104.533087,814.226536,14325.985813
134.489452,1924.535449,9400.615463,4366.744339
134.489761,5181.441594,4663.297435,-8810.098227
134.490071,7624.121203,8364.327145,-7354.516781
134.490381,-6809.894666,11473.192101,9806.022374
134.490691,-1702.473667,7624.121203,11874.480219
134.491000,4367.215058,10510.924376,3217.601092
134.491310,4071.132681,4071.132681,612.876398
134.491620,-7328.038826,6735.874072,5822.325785
134.491929,-1184.329507,9548.656652,-1455.581446
134.492239,6661.853478,10955.047942,-14709.033562
134.492549,5773.606348,16728.654289,-15704.957709
134.492858,-4367.215058,13397.727550,8580.269578
134.493168,-0.000000,9474.636058,8963.317327
134.493478,9104.533087,5551.544565,-5362.668486
134.493787,2220.617826,8142.265362,1225.752797
134.494097,-5995.668130,7105.977043,17313.758255
134.494407,4885.359217,6957.935855,1762.019645
134.494716,12731.542202,7179.997637,-15551.738609
134.495026,5181.441594,11695.253884,-12257.527968
134.495336,-5329.482782,7179.997637,5439.278036
134.495645,-2590.720797,9770.718434,8350.440928
134.495955,6365.771101,11029.068536,-1149.143247
134.496265,5921.647536,7328.038826,-536.266849
134.496575,-7105.977043,4441.235652,9039.926876
134.496884,-6883.915261,8216.285956,6894.859482
134.497194,3627.009116,10881.027347,-9346.365076
134.497504,3256.906145,14582.057057,-15092.081311
134.497813,-5773.606348,15544.324782,1608.800546
134.498123,-7624.121203,16358.551318,7048.078582
134.498433,-1702.473667,15692.365970,-1608.800546
134.498742,2294.638420,15248.242405,-5515.887586
134.499052,-9770.718434,11177.109724,3753.867940
134.499362,-5551.544565,4737.318029,4903.011187
134.499671,4145.153275,4811.338623,-7354.516781
134.499981,6513.812290,9992.780217,-10572.117872
134.500291,-2368.659014,7179.997637,3524.039291
134.500600,-3330.926739,3404.947333,13176.842566
134.500910,518.144159,4589.276840,4290.134789
134.501220,6513.812290,3923.091493,-612.876398
134.501529,-7254.018232,2516.700203,7967.393179
134.501839,-5477.523971,3849.070898,8503.660028
134.502148,9474.636058,7994.224174,-6511.811733
134.502458,5181.441594,13767.830521,-13176.842566
134.502767,-6217.729913,10510.924376,4749.792088
134.503077,-148.041188,12657.521608,11184.994271
134.503387,3108.864956,11843.295072,3294.210641
134.503696,-2072.576638,12879.583391,306.438199
134.504006,-7994.224174,12435.459826,8197.221829
134.504315,2590.720797,12583.501014,-5592.497135
134.504625,4367.215058,17987.004391,-18462.901502
134.504934,-0.000000,20355.663405,-7890.783629
134.505244,2294.638420,15988.448347,3064.381992
134.505553,444.123565,11473.192101,2757.943793
134.505863,1850.514855,11917.315666,9422.974625
134.506172,148.041188,6513.812290,12180.918418
134.506482,-1036.288319,7476.080014,0.000000
134.506791,2294.638420,2738.761985,-4979.620737
134.507101,2072.576638,8216.285956,-9039.926876
134.507410,4145.153275,7920.203579,-10112.460574
134.507720,-2146.597232,8660.409521,1378.971896
134.508030,740.205942,4515.256246,11338.213370
134.508339,518.144159,8956.491898,3830.477490
134.508649,-1480.411884,3404.947333,4290.134789
134.508958,-7550.100608,4589.276840,6435.202183
134.509268,1628.453072,8290.306550,-6741.640382
134.509577,3404.947333,12805.562797,-18692.730151
134.509887,-3627.009116,12139.377449,-9806.022374
134.510196,-1110.308913,13249.686362,2604.724693
134.510506,-888.247130,9326.594869,1915.238745
134.510815,-666.185348,11547.212695,4290.134789
134.511125,-1036.288319,8290.306550,8427.050478
134.511434,-1036.288319,3552.988522,-229.828649
134.511744,5921.647536,6735.874072,-10495.508323
134.512053,4885.359217,9400.615463,-10572.117872
134.512363,-666.185348,10436.903782,-3753.867940
134.512673,5329.482782,8808.450710,-612.876398
134.512982,6069.688724,9474.636058,1608.800546
134.513292,-2072.576638,8290.306550,8656.879127
134.513601,-4959.379811,6291.750507,13713.109414
134.513911,-74.020594,4885.359217,3064.381992
134.514220,11769.274478,7772.162391,-15475.129060
134.514530,3997.112087,10732.986159,-12793.794817
134.514839,-6587.832884,13989.892304,-229.828649
134.515149,-518.144159,14137.933492,3524.039291
134.515458,2294.638420,16580.613101,1072.533697
134.515768,-4737.318029,10140.821405,4596.572988
134.516077,-9474.636058,8734.430116,10878.556072
134.516387,-3775.050304,9400.615463,-919.314598
