#time,accel_x,accel_y,accel_z
169.620643,-296.082377,9030.512492,-1608.800546
169.620952,222.061783,9400.615463,-1378.971896
169.621261,-296.082377,9992.780217,-1685.410096
169.621571,740.205942,9844.739029,-1608.800546
169.621880,296.082377,9992.780217,-1302.362347
169.622189,-296.082377,9474.636058,-1072.533697
169.622499,-0.000000,9474.636058,-766.095498
169.622808,-666.185348,8734.430116,-1685.410096
169.623117,592.164754,8734.430116,-4519.963438
169.623427,-296.082377,9104.533087,-1838.629195
169.623736,296.082377,10732.986159,-153.219100
169.624045,296.082377,10658.965565,536.266849
169.624355,-74.020594,8142.265362,-1302.362347
169.624664,370.102971,8882.471304,-1378.971896
169.624973,-888.247130,8734.430116,-1378.971896
169.625283,296.082377,9030.512492,-536.266849
169.625592,814.226536,8882.471304,0.000000
169.625901,-740.205942,10436.903782,-612.876398
169.626211,2072.576638,7179.997637,1302.362347
169.626520,4885.359217,7179.997637,1072.533697
169.626829,2294.638420,5699.585753,7431.126331
169.627139,148.041188,6809.894666,9806.022374
169.627448,-814.226536,5033.400406,10801.946522
169.627757,7772.162391,9252.574275,5898.935335
169.628067,4811.338623,6069.688724,3983.696590
169.628376,-1480.411884,8956.491898,11491.432470
169.628685,-2072.576638,10732.986159,12257.527968
169.628995,1332.370696,10140.821405,6128.763984
169.629304,1406.391290,12435.459826,3600.648841
169.629613,-1480.411884,12731.542202,9039.926876
169.629923,-9844.739029,16876.695478,10418.898773
169.630232,3923.091493,25167.002028,-995.924147
169.630541,6217.729913,2738.761985,-919.314598
169.630851,814.226536,12805.562797,17007.320056
169.631160,-20503.704593,7476.080014,35087.173808
169.631469,4737.318029,20059.581028,5822.325785
169.631779,4515.256246,4737.318029,-5209.449386
169.632088,-2960.823768,11177.109724,4136.915689
169.632397,-11991.336260,6809.894666,11568.042020
169.632707,-518.144159,10955.047942,0.000000
169.633016,2072.576638,6735.874072,3677.258390
169.633325,-7254.018232,4663.297435,16088.005458
169.633635,6069.688724,6735.874072,13023.623466
169.633944,-6513.812290,-370.102971,12104.308868
169.634253,3330.926739,6069.688724,15168.690860
169.634563,-2516.700203,6365.771101,13253.452115
169.634872,814.226536,6217.729913,153.219100
169.635181,666.185348,10584.944971,4596.572988
169.635491,-962.267725,13471.748144,1532.190996
169.635800,5107.421000,13323.706956,-7277.907231
169.636109,888.247130,13323.706956,12947.013916
169.636419,2220.617826,10510.924376,22446.598091
169.636728,740.205942,3701.029710,19458.825649
169.637037,1850.514855,5847.626942,12947.013916
169.637347,-2294.638420,3701.029710,11644.651570
169.637656,4071.132681,13323.706956,0.000000
169.637965,7031.956449,15766.386565,-5975.544884
169.638275,962.267725,17764.942608,3064.381992
169.638584,-4367.215058,15692.365970,15934.786358
169.638893,-7179.997637,13471.748144,18079.853753
169.639203,2368.659014,12879.583391,5515.887586
169.639512,4885.359217,6735.874072,-5439.278036
169.639821,3552.988522,6809.894666,-2298.286494
169.640131,-2368.659014,8512.368333,14402.595362
169.640440,222.061783,10658.965565,16241.224558
169.640749,888.247130,8216.285956,9806.022374
169.641059,4885.359217,5329.482782,4596.572988
169.641368,-1628.453072,2368.659014,2834.553343
169.641677,-8068.244768,2368.659014,5898.935335
169.641987,-3849.070898,8512.368333,2834.553343
169.642296,6661.853478,9844.739029,-7201.297681
169.642605,7402.059420,9474.636058,-4060.306139
169.642915,-2442.679609,7031.956449,18922.558801
169.643224,-8808.450710,9252.574275,25357.760984
169.643533,444.123565,11325.150913,12027.699319
169.643843,6439.791695,9474.636058,-4443.353888
169.644152,-740.205942,10881.027347,-3447.429741
169.644461,-5847.626942,11473.192101,995.924147
169.644771,-1036.288319,14285.974681,-3830.477490
169.645080,8882.471304,14063.912898,-5132.839837
169.645389,1924.535449,10436.903782,11338.213370
169.645699,-4293.194464,5921.647536,27196.390179
169.646008,1702.473667,3701.029710,21297.454844
169.646317,4737.318029,4811.338623,5592.497135
