#time,accel_x,accel_y,accel_z
129.967013,1628.453072,6217.729913,-1302.362347
129.967323,-74.020594,10140.821405,0.000000
129.967633,-0.000000,9548.656652,-1225.752797
129.967942,222.061783,9326.594869,-2145.067394
129.968252,296.082377,9474.636058,-536.266849
129.968562,-592.164754,9326.594869,-1225.752797
129.968872,-0.000000,9400.615463,-689.485948
129.969181,518.144159,10510.924376,-536.266849
129.969491,296.082377,9400.615463,-383.047749
129.969801,962.267725,10288.862594,-689.485948
129.970110,-518.144159,8882.471304,-2068.457845
129.970420,444.123565,10066.800811,-1915.238745
129.970730,-962.267725,9400.615463,-1455.581446
129.971040,296.082377,10066.800811,-306.438199
129.971349,370.102971,10066.800811,-1608.800546
129.971659,-0.000000,8660.409521,-1149.143247
129.971969,-0.000000,8438.347739,-2221.676944
129.972279,-296.082377,9030.512492,-1608.800546
129.972588,666.185348,9252.574275,1838.629195
129.972898,814.226536,8068.244768,0.000000
129.973208,962.267725,8290.306550,842.705048
129.973518,2072.576638,7254.018232,689.485948
129.973827,4441.235652,6661.853478,1302.362347
129.974137,2368.659014,6735.874072,5515.887586
129.974447,1480.411884,7179.997637,10035.851024
129.974757,1258.350101,5699.585753,10112.460574
129.975066,6661.853478,9252.574275,7201.297681
129.975376,3627.009116,5847.626942,5745.716235
129.975686,-1110.308913,8586.388927,10878.556072
129.975996,-666.185348,11843.295072,12563.966167
129.976305,1480.411884,11769.274478,5132.839837
129.976615,2368.659014,12731.542202,3524.039291
129.976925,-2368.659014,13619.789333,16854.100956
129.977235,-11251.130318,16950.716072,14172.766713
129.977544,7846.182985,23686.590144,-2221.676944
129.977854,3775.050304,3182.885551,-1915.238745
129.978164,666.185348,13841.851115,15704.957709
129.978474,-19393.395680,8364.327145,32099.401366
129.978783,5551.544565,20503.704593,2987.772442
129.979093,3701.029710,5477.523971,-2604.724693
129.979403,-3256.906145,9992.780217,7354.516781
129.979713,-9252.574275,5773.606348,10725.336972
129.980022,-1184.329507,10214.842000,536.266849
129.980332,-518.144159,6809.894666,3140.991542
129.980642,-5773.606348,5033.400406,14019.547613
129.980952,7105.977043,5995.668130,10955.165621
129.981261,-7994.224174,-740.205942,16317.834107
129.981571,2368.659014,5403.503377,18462.901502
129.981881,-3256.906145,5699.585753,12334.137518
129.982190,-518.144159,6365.771101,-919.314598
129.982500,222.061783,11399.171507,4136.915689
129.982810,-370.102971,12879.583391,919.314598
129.983120,5773.606348,13915.871710,-3370.820191
129.983429,888.247130,12731.542202,14555.814462
129.983739,1480.411884,9104.533087,25587.589633
129.984049,-1998.556043,4737.318029,18922.558801
129.984359,2368.659014,6809.894666,12640.575717
129.984668,-2220.617826,4811.338623,10112.460574
129.984978,5773.606348,15544.324782,-2374.896044
129.985288,6217.729913,15470.304188,-7814.174080
129.985598,3923.091493,16358.551318,2451.505594
129.985907,-6735.874072,16506.592507,18462.901502
129.986217,-5255.462188,10658.965565,17007.320056
129.986527,1998.556043,11473.192101,4673.182538
129.986837,4441.235652,8068.244768,-4596.572988
129.987146,1998.556043,7846.182985,-1762.019645
129.987456,-814.226536,9474.636058,11108.384721
129.987766,-370.102971,12435.459826,15398.519510
129.988076,1776.494261,7920.203579,8580.269578
129.988385,5403.503377,5181.441594,7354.516781
129.988695,-3108.864956,2516.700203,5439.278036
129.989005,-8290.306550,3404.947333,9422.974625
129.989315,-1184.329507,7105.977043,2068.457845
129.989624,8882.471304,7846.182985,-9039.926876
129.989934,5773.606348,6883.915261,-536.266849
129.990244,-4071.132681,5625.565159,18999.168350
129.990554,-7105.977043,9474.636058,22063.550342
129.990863,1702.473667,11991.336260,7354.516781
129.991173,7105.977043,8882.471304,-4826.401637
129.991483,-1998.556043,11029.068536,-459.657299
129.991793,-7772.162391,12287.418637,3907.087040
129.992102,814.226536,14063.912898,-3370.820191
129.992412,9400.615463,13323.706956,-4673.182538
129.992722,-962.267725,11473.192101,10265.679673
129.993032,-5477.523971,6365.771101,27272.999729
129.993341,4145.153275,6291.750507,17007.320056
129.993651,4145.153275,4515.256246,3294.210641
129.993961,-2442.679609,4663.297435,9652.803275
