#time,accel_x,accel_y,accel_z
147.184620,-592.164754,9030.512492,-995.924147
147.184930,370.102971,10362.883188,-459.657299
147.185240,296.082377,9770.718434,-689.485948
147.185550,148.041188,9326.594869,-536.266849
147.185860,-1184.329507,9252.574275,-842.705048
147.186170,-0.000000,9030.512492,-1838.629195
147.186480,-74.020594,9326.594869,-842.705048
147.186790,-518.144159,9326.594869,-1149.143247
147.187100,888.247130,9548.656652,-1991.848295
147.187410,-444.123565,9918.759623,995.924147
147.187719,-814.226536,9178.553681,-612.876398
147.188029,296.082377,9548.656652,0.000000
147.188339,148.041188,9400.615463,-612.876398
147.188649,444.123565,9104.533087,-842.705048
147.188959,-1480.411884,9696.697840,-1149.143247
147.189269,-74.020594,9474.636058,-1532.190996
147.189579,962.267725,10066.800811,-306.438199
147.189889,148.041188,7846.182985,229.828649
147.190199,-74.020594,7254.018232,0.000000
147.190508,2368.659014,7105.977043,689.485948
147.190818,6217.729913,7105.977043,1302.362347
147.191128,1628.453072,7105.977043,9346.365076
147.191438,-1332.370696,6439.791695,12410.747068
147.191748,3552.988522,8364.327145,11031.775171
147.192058,7698.141797,8660.409521,2604.724693
147.192368,3404.947333,6587.832884,3217.601092
147.192678,-2886.803174,8956.491898,12947.013916
147.192988,-0.000000,11621.233289,11414.822920
147.193298,1184.329507,11177.109724,4749.792088
147.193607,-444.123565,13027.624579,7584.345430
147.193917,-1110.308913,12435.459826,11874.480219
147.194227,-14508.036463,14359.995275,9116.536426
147.194537,29090.093521,18949.272115,-6971.469032
147.194847,-14730.098246,7846.182985,3447.429741
147.195157,-5773.606348,15544.324782,22140.159892
147.195467,-16358.551318,8956.491898,26277.075581
147.195777,5995.668130,12361.439231,76.609550
147.196087,9252.574275,13323.706956,-3983.696590
147.196396,-14063.912898,8216.285956,11568.042020
147.196706,-3256.906145,11843.295072,7967.393179
147.197016,-888.247130,4885.359217,-306.438199
147.197326,-2072.576638,9548.656652,2145.067394
147.197636,-3775.050304,5033.400406,16547.662757
147.197946,2146.597232,3627.009116,11568.042020
147.198256,-3627.009116,3330.926739,13406.671215
147.198566,-0.000000,4293.194464,18769.339701
147.198876,-2294.638420,9030.512492,8963.317327
147.199185,-3330.926739,3627.009116,2604.724693
147.199495,2516.700203,14211.954086,2528.115143
147.199805,1776.494261,11547.212695,-3600.648841
147.200115,3330.926739,14434.015869,-842.705048
147.200425,-1258.350101,12805.562797,20301.530697
147.200735,740.205942,8290.306550,24821.494135
147.201045,2442.679609,5847.626942,17160.539155
147.201355,592.164754,4737.318029,12104.308868
147.201665,-1702.473667,8660.409521,6818.249932
147.201975,5329.482782,12065.356855,-4290.134789
147.202284,5329.482782,18357.107362,-7584.345430
147.202594,1332.370696,17542.880825,7890.783629
147.202904,-6661.853478,16062.468941,18692.730151
147.203214,-4367.215058,12435.459826,14479.204912
147.203524,3627.009116,10732.986159,2374.896044
147.203834,3552.988522,7105.977043,-5286.058936
147.204144,962.267725,5847.626942,1149.143247
147.204454,-0.000000,12583.501014,17773.415554
147.204764,-666.185348,10584.944971,15475.129060
147.205073,2812.782580,7476.080014,8427.050478
147.205383,3330.926739,5329.482782,4903.011187
147.205693,-3701.029710,1628.453072,4826.401637
147.206003,-10658.965565,3182.885551,7737.564530
147.206313,-592.164754,8734.430116,-1302.362347
147.206623,8734.430116,9030.512492,-9116.536426
147.206933,4737.318029,7994.224174,2374.896044
147.207243,-6439.791695,7254.018232,23748.960438
147.207553,-5181.441594,9252.574275,21603.893044
147.207863,3034.844362,9474.636058,6971.469032
147.208172,4219.173869,10066.800811,-2528.115143
147.208482,-3330.926739,11547.212695,612.876398
147.208792,-5107.421000,12879.583391,-1532.190996
147.209102,2442.679609,14508.036463,-7890.783629
147.209412,7550.100608,13545.768739,-1991.848295
147.209722,-592.164754,9400.615463,17083.929605
147.210032,-2960.823768,5403.503377,28039.095227
147.210342,3552.988522,4737.318029,16854.100956
147.210652,3256.906145,3108.864956,5515.887586
147.210961,-2516.700203,4885.359217,7660.954980
147.211271,2886.803174,5477.523971,1838.629195
147.211581,7254.018232,5773.606348,-5362.668486
147.211891,-3849.070898,17024.736666,11721.261119
147.212201,10732.986159,19171.333898,19612.044749
147.212511,7476.080014,6291.750507,17543.586904
147.212821,-5033.400406,8290.306550,9422.974625
147.213131,-3701.029710,13249.686362,12257.527968
147.213441,10140.821405,11177.109724,-9499.584175
147.213750,4959.379811,12435.459826,-11568.042020
147.214060,-11251.130318,14582.057057,23365.912689
147.214370,5625.565159,19097.313304,20607.968896
147.214680,370.102971,9104.533087,2298.286494
147.214990,-6217.729913,13989.892304,10418.898773
147.215300,-3256.906145,7254.018232,18999.168350
147.215610,2886.803174,8290.306550,-3677.258390
147.215920,4515.256246,13323.706956,-7507.735880
147.216230,-2960.823768,13101.645173,13713.109414
147.216540,740.205942,17987.004391,12180.918418
147.216849,1850.514855,8734.430116,2145.067394
147.217159,3775.050304,10955.047942,7354.516781
147.217469,-7031.956449,9844.739029,24285.227287
147.217779,1702.473667,4515.256246,15628.348159
147.218089,3552.988522,3256.906145,7277.907231
147.218399,1850.514855,5403.503377,12717.185267
147.218709,2664.741391,-2220.617826,10112.460574
147.219019,3775.050304,5699.585753,2451.505594
147.219329,-3330.926739,12213.398043,13713.109414
147.219638,-5847.626942,10658.965565,17390.367805
147.219948,3330.926739,13249.686362,5362.668486
147.220258,-740.205942,6291.750507,0.000000
147.220568,-8364.327145,7402.059420,11491.432470
147.220878,-5255.462188,8216.285956,16164.615008
147.221188,592.164754,10881.027347,2681.334243
147.221498,1480.411884,11547.212695,1149.143247
147.221808,2442.679609,15988.448347,10418.898773
147.222118,-4219.173869,15470.304188,12180.918418
147.222428,-1628.453072,11473.192101,7431.126331
147.222737,-2664.741391,11991.336260,5898.935335
147.223047,2294.638420,11029.068536,229.828649
147.223357,2812.782580,7846.182985,-919.314598
147.223667,-4441.235652,5403.503377,5515.887586
147.223977,2146.597232,8882.471304,10265.679673
147.224287,444.123565,3330.926739,9039.926876
