#time,accel_x,accel_y,accel_z
163.503510,-370.102971,10066.800811,-383.047749
163.503820,-0.000000,9104.533087,-919.314598
163.504130,2072.576638,8956.491898,-612.876398
163.504439,-0.000000,8882.471304,-1762.019645
163.504749,-148.041188,9474.636058,-1915.238745
163.505059,-0.000000,9844.739029,-1685.410096
163.505369,444.123565,9770.718434,-383.047749
163.505678,518.144159,9104.533087,-1532.190996
163.505988,-592.164754,9178.553681,-1072.533697
163.506298,-0.000000,8142.265362,-1838.629195
163.506607,370.102971,9622.677246,-2911.162892
163.506917,-666.185348,9474.636058,-1608.800546
163.507227,666.185348,10066.800811,689.485948
163.507537,-0.000000,10658.965565,536.266849
163.507846,740.205942,9622.677246,-766.095498
163.508156,-0.000000,8142.265362,-2068.457845
163.508466,-1998.556043,8364.327145,-1149.143247
163.508776,370.102971,9252.574275,-919.314598
163.509085,-0.000000,8660.409521,536.266849
163.509395,1184.329507,9178.553681,1685.410096
163.509705,2368.659014,7476.080014,919.314598
163.510015,5847.626942,6365.771101,1608.800546
163.510324,1184.329507,6439.791695,8656.879127
163.510634,-370.102971,6439.791695,10572.117872
163.510944,1776.494261,7179.997637,10265.679673
163.511253,5995.668130,9104.533087,612.876398
163.511563,4071.132681,6735.874072,2757.943793
163.511873,-2368.659014,9400.615463,11184.994271
163.512183,-740.205942,12287.418637,12717.185267
163.512492,1332.370696,10732.986159,5592.497135
163.512802,3404.947333,13249.686362,8044.002729
163.513112,-1776.494261,12805.562797,12257.527968
163.513422,-13989.892304,16284.530724,12640.575717
163.513731,23316.487173,19467.416275,-4826.401637
163.514041,-9326.594869,5921.647536,153.219100
163.514351,-1628.453072,15470.304188,17850.025103
163.514661,-19837.519246,9030.512492,28039.095227
163.514970,4071.132681,16062.468941,2911.162892
163.515280,9252.574275,9326.594869,-1762.019645
163.515590,-8068.244768,8956.491898,8273.831378
163.515900,-5477.523971,10436.903782,8427.050478
163.516209,-1406.391290,5995.668130,153.219100
163.516519,-518.144159,8512.368333,2528.115143
163.516829,-5847.626942,6365.771101,16777.491406
163.517138,4515.256246,5995.668130,11491.432470
163.517448,-4811.338623,1998.556043,11874.480219
163.517758,1998.556043,4071.132681,15092.081311
163.518068,-1110.308913,7698.141797,10342.289223
163.518377,-3108.864956,444.123565,6971.469032
163.518687,2294.638420,13471.748144,6741.640382
163.518997,2516.700203,11399.171507,-2681.334243
163.519307,2516.700203,14508.036463,-3370.820191
163.519616,-222.061783,13471.748144,18156.463303
163.519926,2590.720797,7550.100608,24591.665486
163.520236,1924.535449,7772.162391,15398.519510
163.520546,2368.659014,7772.162391,12563.966167
163.520855,-3182.885551,6291.750507,10648.727422
163.521165,5107.421000,11029.068536,-995.924147
163.521475,6365.771101,16210.510130,-2068.457845
163.521785,962.267725,16432.571912,7354.516781
163.522094,-5403.503377,15914.427753,15934.786358
163.522404,-4737.318029,11991.336260,14632.424012
163.522714,5625.565159,9474.636058,1685.410096
163.523023,4071.132681,7846.182985,-6971.469032
163.523333,1776.494261,6217.729913,1149.143247
163.523643,-2072.576638,9104.533087,16624.272307
163.523953,-666.185348,9622.677246,16088.005458
163.524262,3404.947333,4441.235652,9806.022374
163.524572,3849.070898,5699.585753,2451.505594
163.524882,-3627.009116,2442.679609,3064.381992
163.525192,-7624.121203,5847.626942,5745.716235
163.525501,-1110.308913,10436.903782,1532.190996
163.525811,9178.553681,8586.388927,-7354.516781
163.526121,5181.441594,6883.915261,995.924147
163.526431,-6735.874072,6883.915261,20914.407095
163.526740,-7698.141797,8438.347739,23825.569988
163.527050,4589.276840,9474.636058,4136.915689
163.527360,7624.121203,10510.924376,-7354.516781
163.527669,-2664.741391,11325.150913,0.000000
163.527979,-8068.244768,13249.686362,3294.210641
163.528289,2220.617826,14285.974681,-5286.058936
163.528599,6513.812290,14804.118840,-1991.848295
163.528908,-888.247130,10807.006753,16164.615008
163.529218,-3627.009116,6365.771101,25970.637382
163.529528,5699.585753,4885.359217,13330.061665
163.529838,3256.906145,1406.391290,5515.887586
163.530147,-1554.432478,5995.668130,9193.145976
163.530457,2590.720797,5995.668130,3830.477490
163.530767,6809.894666,5181.441594,-3217.601092
163.531077,592.164754,9104.533087,8580.269578
163.531386,-4737.318029,8068.244768,21374.064394
163.531696,-1776.494261,3923.091493,20684.578446
163.532006,7031.956449,20725.766376,3294.210641
163.532316,16654.633695,21095.869347,-459.657299
163.532625,-10066.800811,17246.798449,-1532.190996
163.532935,3701.029710,20355.663405,9882.631924
163.533245,-4589.276840,9030.512492,3370.820191
163.533554,2368.659014,15544.324782,4903.011187
163.533864,-7846.182985,11029.068536,27426.218828
163.534174,-5033.400406,11695.253884,10265.679673
163.534484,3552.988522,7179.997637,-2221.676944
163.534793,4589.276840,13693.809927,-1149.143247
163.535103,-2886.803174,8586.388927,3983.696590
163.535413,-3775.050304,8882.471304,5286.058936
163.535723,2738.761985,18949.272115,9652.803275
163.536032,-222.061783,9696.697840,7201.297681
163.536342,5773.606348,8512.368333,4136.915689
163.536652,-6365.771101,7402.059420,23825.569988
163.536962,-4441.235652,7105.977043,23136.084040
163.537271,7920.203579,5625.565159,5209.449386
163.537581,6069.688724,5699.585753,3294.210641
163.537891,-2368.659014,1480.411884,12180.918418
163.538200,2738.761985,7105.977043,10112.460574
163.538510,-2738.761985,11177.109724,12334.137518
163.538820,-5329.482782,11547.212695,15245.300410
163.539130,4145.153275,13397.727550,9116.536426
163.539439,-814.226536,5255.462188,2145.067394
163.539749,-5033.400406,9178.553681,8733.488677
163.540059,-6365.771101,8882.471304,13636.499864
163.540369,-1036.288319,11547.212695,5056.230287
163.540678,2368.659014,12213.398043,3524.039291
163.540988,4811.338623,14211.954086,6588.421283
163.541298,-7772.162391,16506.592507,11874.480219
163.541608,-5699.585753,11177.109724,11644.651570
163.541917,-148.041188,13101.645173,3217.601092
163.542227,3701.029710,8956.491898,-3983.696590
163.542537,2960.823768,8808.450710,-1072.533697
163.542847,-6957.935855,4737.318029,14479.204912
163.543156,1332.370696,8438.347739,12563.966167
163.543466,2146.597232,2960.823768,7814.174080
163.543776,5995.668130,3404.947333,10418.898773
163.544085,-7031.956449,888.247130,14709.033562
163.544395,-3627.009116,3182.885551,11031.775171
163.544705,7476.080014,10584.944971,-4060.306139
163.545015,7254.018232,8216.285956,-5592.497135
163.545324,-518.144159,12953.603985,10801.946522
163.545634,-2516.700203,12361.439231,18003.244203
163.545944,2664.741391,7402.059420,11108.384721
163.546254,6957.935855,9104.533087,9499.584175
163.546563,-7402.059420,5699.585753,18233.072852
163.546873,-4145.153275,13693.809927,6511.811733
163.547183,8142.265362,10584.944971,-12717.185267
163.547493,1924.535449,15914.427753,-10801.946522
163.547802,-3627.009116,16876.695478,10878.556072
163.548112,-1110.308913,15470.304188,14709.033562
163.548422,6513.812290,9844.739029,4826.401637
163.548732,2664.741391,8290.306550,10112.460574
163.549041,-3849.070898,7994.224174,15858.176809
163.549351,3330.926739,4663.297435,5362.668486
163.549661,10288.862594,7254.018232,-4979.620737
163.549970,4293.194464,1406.391290,766.095498
163.550280,-5921.647536,7550.100608,15321.909960
163.550590,814.226536,4737.318029,16624.272307
163.550900,1184.329507,6883.915261,7354.516781
163.551209,-814.226536,7550.100608,6894.859482
163.551519,-3849.070898,4811.338623,4596.572988
163.551829,4885.359217,13619.789333,-2528.115143
163.552139,-10584.944971,9548.656652,-919.314598
163.552448,740.205942,17542.880825,-1991.848295
163.552758,-2368.659014,12287.418637,-4979.620737
163.553068,-5255.462188,15766.386565,2068.457845
163.553378,-11177.109724,18653.189738,12487.356617
163.553687,-1332.370696,14285.974681,-153.219100
163.553997,10807.006753,11103.089130,-12257.527968
163.554307,-5403.503377,4219.173869,6205.373534
163.554616,-2664.741391,7624.121203,16011.395908
163.554926,8142.265362,3478.967927,-1991.848295
163.555236,4589.276840,1332.370696,-842.705048
163.555546,-3034.844362,9474.636058,19152.387450
163.555855,-2368.659014,1258.350101,7354.516781
163.556165,7920.203579,5921.647536,-7124.688131
163.556475,-4441.235652,2442.679609,2528.115143
163.556785,-1924.535449,5625.565159,9806.022374
163.557094,6513.812290,6291.750507,1378.971896
163.557404,-4959.379811,9326.594869,1838.629195
163.557713,-4071.132681,16062.468941,8886.707777
163.558023,-1184.329507,16284.530724,-3677.258390
163.558333,11103.089130,18431.127956,-15168.690860
163.558642,4441.235652,13841.851115,-4290.134789
163.558952,-9622.677246,14730.098246,12257.527968
163.559261,-2516.700203,8808.450710,10418.898773
163.559571,3627.009116,9326.594869,-3983.696590
163.559880,2442.679609,9770.718434,-3370.820191
163.560190,-0.000000,7476.080014,1455.581446
163.560499,444.123565,12435.459826,0.000000
163.560809,-148.041188,7254.018232,2068.457845
163.561118,7328.038826,10807.006753,5975.544884
163.561428,-444.123565,7476.080014,6588.421283
163.561737,-7105.977043,4071.132681,7507.735880
163.562047,-592.164754,8882.471304,766.095498
163.562356,3552.988522,8216.285956,-13789.718964
163.562666,3256.906145,16654.633695,-9116.536426
163.562975,-2220.617826,14582.057057,4136.915689
163.563285,-592.164754,9178.553681,5898.935335
163.563595,-2664.741391,9992.780217,1685.410096
163.563904,-4589.276840,8882.471304,2451.505594
163.564214,2664.741391,4811.338623,-7048.078582
163.564523,1184.329507,11843.295072,-9499.584175
163.564833,-370.102971,10066.800811,-229.828649
163.565142,1924.535449,9918.759623,1608.800546
163.565452,370.102971,5033.400406,-1991.848295
163.565761,2516.700203,1924.535449,1915.238745
163.566071,4367.215058,2516.700203,5975.544884
163.566380,-0.000000,296.082377,5209.449386
163.566690,1036.288319,9326.594869,6281.983084
163.566999,4441.235652,15174.221811,10648.727422
163.567309,3627.009116,7328.038826,-1378.971896
163.567618,-3552.988522,12583.501014,-2451.505594
163.567928,-7402.059420,14434.015869,3677.258390
163.568238,4589.276840,18949.272115,-12563.966167
163.568547,9326.594869,19689.478057,-22063.550342
163.568857,-1850.514855,20503.704593,-612.876398
163.569166,-2812.782580,12583.501014,19152.387450
163.569476,-3627.009116,8882.471304,7584.345430
163.569785,2072.576638,3627.009116,612.876398
163.570095,-148.041188,5181.441594,2374.896044
163.570404,7994.224174,11917.315666,-14172.766713
163.570714,1110.308913,5329.482782,-18233.072852
163.571023,-1924.535449,14137.933492,6511.811733
163.571333,-1702.473667,1776.494261,13713.109414
163.571642,1554.432478,-1776.494261,2451.505594
163.571952,-7402.059420,4737.318029,13559.890315
163.572261,-8734.430116,2590.720797,12027.699319
163.572571,5255.462188,13175.665768,-22753.036291
163.572881,3182.885551,14285.974681,-25434.370534
163.573190,-2146.597232,23908.651927,-4596.572988
163.573500,-2738.761985,18579.169144,-5209.449386
163.573809,-3923.091493,9992.780217,-2834.553343
163.574119,-740.205942,8142.265362,10801.946522
163.574428,-4663.297435,2072.576638,7431.126331
163.574738,2590.720797,3701.029710,-306.438199
163.575047,4071.132681,11251.130318,1455.581446
163.575357,5033.400406,3923.091493,-4826.401637
163.575666,7254.018232,9474.636058,-8503.660028
163.575976,-2442.679609,9400.615463,4213.525239
163.576285,-7402.059420,6513.812290,12717.185267
163.576595,6291.750507,9992.780217,-5209.449386
163.576904,-1998.556043,8364.327145,-6128.763984
163.577214,-2886.803174,12879.583391,2451.505594
163.577523,740.205942,10288.862594,-4826.401637
163.577833,-2886.803174,10584.944971,-5209.449386
163.578143,1924.535449,18653.189738,4366.744339
163.578452,1332.370696,14137.933492,-8273.831378
163.578762,3923.091493,11399.171507,-15398.519510
163.579071,1110.308913,16358.551318,4596.572988
163.579381,-9252.574275,8734.430116,9959.241474
163.579690,2220.617826,5995.668130,-3217.601092
163.580000,-1776.494261,814.226536,1149.143247
163.580309,3552.988522,-2072.576638,-5132.839837
163.580619,-2146.597232,2886.803174,-10035.851024
163.580928,2146.597232,13619.789333,-383.047749
163.581238,1036.288319,14952.160028,8963.317327
163.581547,5847.626942,9474.636058,1149.143247
163.581857,962.267725,3108.864956,7354.516781
163.582166,-11621.233289,4885.359217,9729.412825
163.582476,2220.617826,6217.729913,-5975.544884
163.582786,10510.924376,12065.356855,-16011.395908
163.583095,2294.638420,19319.375086,-6052.154434
163.583405,-1258.350101,20207.622217,5822.325785
163.583714,1998.556043,12657.521608,306.438199
163.584024,-1702.473667,10658.965565,-1608.800546
163.584333,-4811.338623,7624.121203,2681.334243
163.584643,962.267725,3108.864956,-3524.039291
163.584952,3997.112087,8808.450710,-8503.660028
163.585262,3627.009116,5625.565159,919.314598
163.585571,1998.556043,6661.853478,8503.660028
163.585881,-962.267725,9178.553681,6665.030833
163.586190,5625.565159,6661.853478,1532.190996
163.586500,-1480.411884,7698.141797,-3907.087040
163.586809,-8142.265362,8956.491898,4826.401637
163.587119,3256.906145,16580.613101,229.828649
163.587429,2960.823768,11917.315666,-12180.918418
163.587738,1554.432478,12435.459826,-4749.792088
163.588048,-8808.450710,12139.377449,7737.564530
163.588357,-3997.112087,10732.986159,4213.525239
163.588667,2960.823768,13841.851115,-10112.460574
163.588976,-1850.514855,16358.551318,-8273.831378
163.589286,-2072.576638,10955.047942,-5592.497135
163.589595,-8068.244768,8290.306550,-2451.505594
163.589905,-2146.597232,9030.512492,2298.286494
163.590214,4071.132681,1998.556043,-2911.162892
163.590524,-1258.350101,1998.556043,-766.095498
163.590833,-9252.574275,2146.597232,12410.747068
163.591143,1332.370696,7624.121203,5669.106685
163.591452,9252.574275,9252.574275,-13636.499864
163.591762,-2590.720797,222.061783,-4136.915689
163.592071,-8882.471304,7328.038826,12717.185267
163.592381,-4293.194464,7105.977043,0.000000
163.592691,4441.235652,10288.862594,-18922.558801
163.593000,222.061783,20873.807564,-8197.221829
163.593310,-2442.679609,17394.839637,1225.752797
163.593619,2294.638420,14137.933492,-6511.811733
163.593929,3108.864956,16876.695478,-6741.640382
163.594238,3923.091493,7624.121203,0.000000
163.594548,-666.185348,6291.750507,7354.516781
163.594857,-370.102971,4737.318029,9039.926876
163.595167,-666.185348,5551.544565,4673.182538
163.595476,6143.709319,5921.647536,-8273.831378
163.595786,814.226536,8586.388927,-14862.252661
163.596095,1628.453072,8142.265362,-5515.887586
163.596405,1702.473667,12509.480420,-1608.800546
163.596714,-2590.720797,8290.306550,-2145.067394
163.597024,2516.700203,15396.283594,8044.002729
163.597334,-3034.844362,6143.709319,6818.249932
163.597643,2516.700203,6439.791695,0.000000
163.597953,-1850.514855,16950.716072,-2374.896044
163.598262,518.144159,5921.647536,-4749.792088
163.598572,2590.720797,15396.283594,-12257.527968
163.598881,-0.000000,13249.686362,-8733.488677
163.599191,-1258.350101,10362.883188,-1685.410096
163.599500,-5625.565159,13619.789333,-306.438199
163.599810,-12139.377449,3701.029710,6358.592633
163.600119,10436.903782,7920.203579,-612.876398
163.600429,4219.173869,592.164754,-14172.766713
163.600738,-2072.576638,2516.700203,-1455.581446
163.601048,-2812.782580,8734.430116,14632.424012
163.601357,4293.194464,3256.906145,2528.115143
163.601667,8734.430116,9178.553681,-8120.612279
163.601977,-8438.347739,12213.398043,12947.013916
163.602286,-4885.359217,11251.130318,9882.631924
163.602596,2960.823768,13101.645173,-18999.168350
163.602905,2442.679609,15692.365970,-12793.794817
163.603215,1332.370696,14211.954086,-612.876398
